extract,crid
2008,1017895
2008,1017898
2008,1017899
2008,1017904
2008,1017908
2008,1017931
2008,1017933
2008,1017940
2008,1017942
2008,1017944
2008,1017945
2008,1017946
2008,1017947
2008,1017948
2008,1017950
2008,1017954
2008,1017956
2008,1017971
2008,1017973
2008,1017974
2008,1017977
2008,1017988
2008,1017990
2008,1017997
2008,1017998
2008,1018001
2015,1078434
2008,1018002
2008,1018003
2008,1018011
2008,1018013
2008,1018014
2008,1018018
2008,1018024
2008,1018028
2008,1018047
2008,1018053
2008,1018058
2008,1018059
2008,1018066
2008,1018067
2008,1018075
2008,1018083
2008,1018086
2008,1018087
2008,1018088
2008,1018092
2008,1018097
2008,1018100
2008,1018102
2008,1018110
2008,1018112
2008,1018115
2008,1018119
2008,1018120
2008,1018124
2008,1018125
2008,1018129
2008,1018130
2008,1018133
2008,1018136
2008,1018148
2008,1018149
2008,1018153
2008,1018159
2008,1018163
2008,1018168
2008,1018171
2008,1018175
2008,1018176
2008,1018183
2008,1018185
2008,1018190
2008,1018191
2006,1018192
2008,1018193
2008,1018195
2008,1018200
2008,1018202
2008,1018204
2008,1018206
2008,1018208
2008,1018211
2008,1018215
2008,1018219
2008,1018220
2008,1018221
2008,1018224
2008,1018225
2008,1018229
2008,1018231
2008,1018233
2008,1018241
2008,1018248
2008,1018253
2008,1018255
2008,1018258
2008,1018261
2008,1018264
2008,1018265
2008,1018272
2008,1018273
2008,1018277
2008,1018278
2008,1018279
2008,1018288
2008,1018296
2006,1018298
2008,1018302
2008,1018303
2008,1018307
2008,1018309
2008,1018312
2008,1018322
2008,1018324
2008,1018336
2008,1018340
2008,1018342
2008,1018345
2008,1018347
2008,1018348
2008,1018360
2008,1018362
2008,1018365
2008,1018367
2008,1018376
2008,1018378
2008,1018394
2008,1018397
2008,1018405
2008,1018406
2008,1018410
2008,1018414
2008,1018415
2008,1018417
2008,1018419
2008,1018420
2008,1018427
2008,1018435
2008,1018438
1983,C129236
2008,1018441
2008,1018444
2008,1018445
2008,1018447
2008,1018448
2008,1018459
2008,1018460
2008,1018463
2008,1018467
2008,1018471
2008,1018484
2008,1018489
2008,1018490
2008,1018493
2008,1018495
2008,1018498
2008,1018499
2008,1018506
2008,1018510
,1017659
2008,1018522
2008,1018523
2008,1018525
2008,1018530
2008,1018531
2008,1018534
2008,1018536
2008,1018537
2008,1018545
2008,1018548
2008,1018549
2008,1018553
2008,1018560
2008,1018562
2008,1018563
2008,1018565
2008,1018570
2008,1018571
2008,1018573
2008,1018575
2008,1018578
2008,1018587
2008,1018590
2008,1018593
2008,1018597
2008,1018600
2008,1018602
2008,1018604
2008,1018608
2008,1018609
2008,1018610
2008,1018615
2008,1018617
2008,1018619
2008,1018628
2008,1018638
2008,1018644
2008,1018649
2008,1018650
2008,1018654
2008,1018656
2008,1018657
2008,1018663
2008,1018665
2008,1018666
2008,1018672
2008,1018679
2008,1018682
2008,1018685
2008,1018690
2008,1018695
2008,1018699
2008,1018701
2008,1018704
2008,1018706
2008,1018707
2008,1018709
2008,1018717
2008,1018723
2008,1018725
2008,1018726
2008,1018730
2008,1018731
2008,1018733
2008,1018742
2008,1018745
2008,1018747
2008,1018749
2008,1018750
2008,1018752
2008,1018754
2008,1018767
2008,1018770
2008,1018784
2008,1018785
2008,1018803
2008,1018805
2008,1018812
2008,1018820
2008,1018823
2008,1018829
2016,1078969
2008,1018833
2008,1018834
2008,1018840
2008,1018846
2008,1018850
2008,1018851
2008,1018853
2008,1018858
2008,1018862
2008,1018867
2008,1018871
2008,1018873
2008,1018880
2008,1018890
2008,1018895
2008,1018898
2008,1018908
2008,1018914
2008,1018919
2008,1018921
2008,1018925
2008,1018926
2008,1018928
2008,1018932
2008,1018934
2008,1018937
2008,1018938
2008,1018941
2008,1018943
2008,1018947
2008,1018948
2008,1018951
2008,1018952
2008,1018966
2008,1018967
2008,1018973
2008,1018974
2008,1018975
2008,1018976
2008,1018977
2008,1018980
2008,1018985
2008,1018990
2008,1018992
2008,1018994
2008,1019000
2008,1019003
2008,1019004
2008,1019007
2008,1019010
2008,1019018
2008,1019022
2008,1019034
2008,1019035
2008,1019037
2008,1017705
2008,1019041
2008,1019042
2008,1019045
2008,1019054
2008,1019055
2008,1019056
2008,1019060
2008,1019061
2008,1019065
2008,1019068
2008,1019073
2008,1019077
2008,1019080
2008,1019081
2008,1019083
2008,1019096
2008,1019098
2008,1019104
2008,1019106
2008,1019107
2008,1019108
2008,1019110
2008,1019113
2008,1019115
2008,1019119
2008,1019126
2008,1019134
2008,1019139
2006,1019140
2008,1019147
2008,1019150
2008,1019151
2008,1019152
2008,1019154
2008,1019157
2008,1019163
2008,1019164
2008,1019167
2008,1019173
2008,1019175
2008,1019181
2008,1019199
2007,1019209
2008,1019214
2008,1019220
2008,1019221
2008,1019222
2008,1019225
2008,1019238
2008,1019240
2008,1019244
2008,1019250
2009,1030248
2009,1030253
2008,1019259
2008,1019262
2008,1019263
2008,1019266
2007,1019267
2008,1019269
2008,1019280
2008,1019283
2008,1019285
2008,1019286
2007,1019287
2003,287155
2008,1019299
2008,1019307
2008,1019308
2008,1019310
2008,1019325
2008,1019326
2008,1019327
2008,1019336
2008,1019339
2008,1019340
2008,1019343
2008,1019348
2008,1019351
2008,1019352
2008,1019353
2008,1019354
2008,1019358
2008,1019364
2008,1019365
2008,1019369
2008,1019374
2008,1019376
2008,1019377
2008,1018433
2008,1019386
2008,1019389
2008,1019390
2008,1019402
2008,1019405
2008,1019407
2008,1019408
2008,1019409
2008,1019410
2008,1019411
2008,1019412
2007,1019415
2008,1019419
2008,1019420
2008,1019426
2008,1019429
2008,1019431
2008,1014140
2008,1019432
2008,1019450
2008,1019455
2008,1019456
2008,1019457
2008,1019466
2008,1019473
2008,1019474
2008,1019477
2008,1019478
2008,1019480
2008,1019482
2008,1019492
2008,1019495
2008,1019501
2008,1019506
2008,1019507
2008,1019509
2008,1019511
2008,1019527
2008,1019528
2008,1019532
2008,1019534
2008,1019535
2008,1019537
2008,1019538
2008,1019544
2008,1019547
2008,1019554
2008,1019559
2008,1019560
2008,1019561
2008,1019564
2008,1019565
2008,1019583
2008,1019584
2008,1019585
2008,1019590
2008,1019595
2008,1019597
2008,1019598
2008,1019600
2008,1019607
2008,1019611
2008,1019612
2008,1019619
2008,1019620
2008,1019621
2008,1019651
2008,1019655
2008,1019657
2008,1019660
2008,1019666
2008,1019668
2008,1019672
2008,1019689
2008,1019694
2008,1019695
2008,1019697
2000,259007
2008,1019702
2008,1019703
2008,1019707
2008,1019714
2008,1019719
2008,1019720
2008,1019724
2008,1019730
2008,1019734
2008,1019743
2008,1019756
2008,1019758
2008,1019767
2008,1019768
2008,1019769
2008,1019776
2008,1019788
2008,1019798
2008,1019805
2008,1019808
2008,1019809
2008,1019814
2008,1019819
2008,1019828
2008,1019831
2008,1019832
2008,1019835
2008,1019837
2008,1019845
2008,1019847
2008,1019871
2008,1019876
2008,1019880
2008,1019888
2008,1019889
2008,1019891
2008,1019892
2008,1019903
2008,1019908
2008,1019912
2008,1019917
2009,1019748
2008,1019918
2000,262684
2008,1019921
2008,1019928
2008,1019929
2008,1019930
2008,1019932
2008,1019934
2008,1019938
2008,1019940
2008,1019942
2008,1019944
2008,1019945
2000,262008
2008,1019948
2008,1019949
2008,1019953
2008,1019958
2008,1019966
2008,1019970
2008,1019974
2008,1019979
2008,1019981
2008,1019988
2008,1019994
2008,1019995
2008,1020006
2008,1020019
2008,1020024
2008,1020028
2008,1020031
2008,1020032
2008,1020040
2008,1020056
2008,1020058
2008,1020066
2008,1020069
2008,1020072
2008,1020076
2008,1020081
2008,1020085
2008,1020090
2008,1020094
2008,1020098
2008,1020099
2008,1020110
2008,1020111
2008,1020123
2008,1020124
2008,1020125
2008,1020129
2008,1020131
2008,1020133
2008,1020135
2008,1020137
2008,1020146
2002,285894
2008,1020147
2008,1020153
2008,1020157
2008,1020160
2008,1020162
2008,1020163
2008,1020166
2008,1020168
2008,1020176
2008,1020177
2000,263151
2008,1020180
2008,1020186
2008,1020188
2008,1020193
2008,1020202
2008,1020207
2008,1020228
2008,1020232
2008,1020234
2008,1020237
2008,1020243
2008,1020244
2008,1020246
2008,1020249
2008,1020252
2008,1020259
2008,1020269
2008,1020272
2008,1020289
2008,1020302
2008,1020307
2008,1020309
2008,1020312
2008,1020318
2008,1020321
2008,1020322
2008,1020324
2008,1020326
2008,1020328
2008,1020329
2008,1020332
2008,1020333
2008,1020336
2008,1020337
2008,1020343
2008,1020623
2008,1020344
2008,1020352
2008,1020361
2008,1020363
2008,1020366
2008,1020371
2008,1020373
2008,1020374
2008,1020380
2008,1020383
2008,1020384
2008,1020385
2008,1020390
2008,1020395
2008,1020396
2008,1020400
2008,1020417
2008,1020421
2008,1020424
2008,1020429
2008,1020444
2008,1020449
2008,1020451
2008,1020454
2008,1020462
2008,1020471
2008,1020472
2008,1020493
2008,1020505
2008,1020522
2008,1020524
2008,1020526
2008,1020528
2008,1020532
2008,1020534
2008,1020539
2008,1020542
2008,1020544
2008,1020545
2008,1020546
1995,C218998
2008,1020552
2008,1020621
2008,1022610
2008,1020567
2008,1020584
2008,1020585
2008,1020589
2008,1020592
2008,1020594
2008,1020596
2008,1020600
2008,1020602
2008,1020604
2008,1020607
2008,1020611
2008,1020618
2008,1020631
2008,1020632
2008,1020633
2008,1020634
2008,1020636
2008,1020640
2008,1020662
2008,1020664
2003,287373
2008,1020665
2008,1020666
2008,1020673
2008,1020676
2008,1020677
2007,1020681
2008,1020682
2008,1020684
2008,1020693
2008,1020695
2008,1020697
2008,1020701
2008,1020708
2008,1020713
2008,1020721
2008,1020724
2008,1020733
2008,1020740
2008,1020748
2008,1020751
2008,1020752
2009,1022863
2008,1020756
2008,1020757
2008,1020760
2008,1020762
2008,1020767
2008,1020768
2008,1020769
2008,1020775
2008,1020777
2008,1020780
2008,1020782
2008,1020785
2008,1020786
2008,1020787
2008,1020789
2008,1020790
2008,1020804
2008,1020805
2008,1020806
2008,1020816
2008,1020820
2008,1020822
2008,1020825
2008,1020831
2008,1020834
2008,1020836
2008,1020837
2008,1020849
2006,1020852
2008,1020860
2008,1020864
2008,1020865
,1034249
2008,1020866
2008,1020874
2008,1020875
2008,1020877
2008,1020885
2008,1020888
2008,1020893
2008,1020900
2008,1020906
2008,1020912
2008,1020913
2008,1020918
2000,263502
2008,1020930
2008,1020931
2008,1020933
2008,1020935
2008,1020936
2008,1020937
2008,1020939
2008,1020944
2008,1020945
2008,1020946
2008,1020954
2008,1020958
2008,1020963
2008,1020966
2008,1020969
2008,1020972
2008,1020973
2008,1020978
2008,1020982
2008,1020990
2008,1020994
2008,1021000
2008,1021005
2008,1021006
2008,1021009
2008,1021012
2008,1021017
2008,1021018
2008,1021019
2008,1021022
2008,1021025
2008,1021033
2008,1021041
2008,1021044
2008,1021045
2008,1021046
2008,1021055
2008,1021062
2008,1021064
2008,1021065
2008,1021069
2008,1021070
2008,1021071
2008,1021072
2008,1021075
2009,1023796
2008,1021076
2008,1021078
2008,1021079
2008,1021086
2008,1021087
2008,1021088
2008,1021092
2008,1021098
2008,1021104
2008,1021107
2008,1021110
2008,1021116
2000,263874
2008,1021120
2008,1021121
2008,1021123
2008,1021129
2008,1021131
2008,1021135
2008,1021137
2008,1021142
2008,1021159
2008,1021166
2008,1021168
2008,1021175
2008,1021186
2008,1021188
2008,1021191
2008,1021193
2008,1021194
2008,1021201
2008,1021211
2008,1021216
2008,1021222
2008,1021226
2008,1021229
2008,1021236
2008,1021240
2008,1021256
2008,1021263
2008,1021265
2008,1021267
2008,1021268
2008,1021274
2008,1021282
2008,1021290
2008,1021293
2008,1021298
2008,1021300
2008,1021301
2008,1021304
2008,1021306
2008,1021308
2008,1021309
2008,1021314
2008,1021316
2008,1021321
2008,1021322
2008,1021323
2008,1021324
2008,1021326
2008,1022102
2008,1021329
2008,1021331
2008,1021334
2008,1021341
2008,1021343
2008,1021345
2008,1021349
2008,1021350
2008,10209803
2005,1021809
2008,1021362
2008,1021364
2008,1021369
2008,1021374
2008,1021375
2008,1021377
2008,1021378
2008,1021379
2008,1021382
2008,1021384
2008,1021387
2008,1021389
2008,1021394
2008,1021401
2008,1021402
2008,1021403
2008,1021406
2008,1021411
2008,1021416
2008,1021422
2008,1021423
2008,1021427
2008,1021428
2008,1021436
2008,1021437
2008,1021441
2008,1021442
2008,1021447
2008,1021462
2008,1021465
2008,1021476
2008,1021483
2008,1021485
2008,1021486
2008,1021493
2008,1021509
2008,1021513
2008,1021518
2008,1021520
2008,1021525
2008,1021527
2008,1021531
2008,1021538
2008,1021543
1982,C122967
2008,1021550
2008,1021560
2008,1021567
2008,1021570
2008,1021575
2008,1021577
2008,1021579
2008,1021590
2008,1021592
2008,1021595
2008,1021596
2008,1021609
2008,1021613
2008,1021615
2008,1021620
2008,1021621
2008,1021631
2008,1021633
2008,1021636
2008,1021649
2008,1021653
2008,1021654
2008,1021657
2008,1021658
2008,1021662
2008,1021663
2008,1021675
2008,1021678
2008,1021681
2008,1021683
2008,1021685
2008,1021686
2008,1021701
2008,1021702
2008,1021703
2008,1021704
2008,1021710
2008,1021712
2008,1021713
2003,287472
2008,1021715
2008,1021718
2008,1021725
2008,1021729
2008,1021732
2008,1021733
2008,1021734
2008,1021735
2008,1021736
2008,1021739
2008,1021740
2000,266144
2008,1021746
2008,1021748
2008,1021749
2008,1021754
2008,1021755
2008,1021756
2008,1021758
2008,1021759
2009,1024758
2008,1021763
2008,1021766
2008,1021767
2008,1021768
2008,1021772
2008,1021775
2008,1021777
2008,1021779
2008,1021781
2008,1021782
2008,1021785
2008,1021786
2008,1021792
2008,1021801
2008,1021804
2008,1021811
2008,1021813
2008,1021816
2008,1021817
2008,1021822
2008,1021824
2008,1021826
2008,1021828
2008,1021829
2008,1021837
2008,1021845
2008,1021849
2008,1021852
2006,1021861
2008,1021867
2008,1021872
2008,1021873
2008,1021874
2008,1021880
2008,1021884
2008,1021887
2008,1021895
2008,1021898
2008,1021904
2008,1021908
2008,1021910
2008,1021912
2008,1021917
2008,1021918
2009,1024759
2008,1021919
2008,1021920
2008,1021921
2008,1021929
2008,1021930
2008,1021933
2008,1021934
2008,1021935
2008,1021936
2008,1021939
2008,1021940
2008,1021946
2008,1021959
2008,1021966
2008,1021967
2008,1021970
2008,1021971
2008,1021974
2008,1021987
2008,1021989
2008,1022000
2008,1022004
2008,1022015
2008,1022021
2008,1022022
2008,1022024
2008,1022026
2008,1022034
2008,1022041
2008,1022043
2008,1022050
2008,1022052
2008,1022054
2008,1022056
2008,1022058
2008,1022068
2008,1022069
2008,1022073
2008,1022076
2008,1022077
2009,1030266
2009,1030268
2008,1022084
2008,1022086
2008,1022088
2008,1022092
2008,1022095
2008,1022097
2008,1022101
2008,1022105
2008,1022107
2008,1022113
2008,1022119
2008,1022121
2008,1022130
2008,1022131
2008,1022137
2008,1022150
2000,268829
2008,1022156
1995,C223106
2008,1022157
2008,1022160
2008,1022165
2008,1022166
2008,1022167
2008,1022170
2008,1022171
2008,1022172
2008,1022176
2008,1022179
2008,1022184
2008,1022188
2008,1022191
2008,1022195
2008,1022198
2008,1022201
2008,1022202
2008,1022208
2008,1022209
2008,1022212
2008,1022216
2008,1022217
2007,1022220
2008,1022230
2008,1022232
2008,1022304
2008,1022308
2009,1025176
2008,1022312
2008,1022242
2008,1022257
2008,1022264
2008,1022266
2008,1022267
2008,1022269
2008,1022276
2008,1022280
2008,1022288
2008,1022290
2008,1022299
2008,1022318
2008,1022323
2008,1022329
2008,1022330
2008,1022336
2008,1022339
2008,1022341
2008,1022342
2008,1022346
2008,1022349
2008,1022352
2003,288021
2008,1022354
2008,1022430
2008,1022432
2008,1022434
2008,1022368
2008,1022369
2008,1022372
2008,1022378
2008,1022383
2008,1022398
2008,1022400
2000,263878
2008,1022401
2008,1022406
2008,1022407
2008,1022414
2008,1022417
2008,1022425
2008,1022429
2008,1018783
2008,1022444
2008,1022446
2008,1022447
2008,1022448
2008,1022449
2008,1022450
2008,1022451
2008,1022459
2008,1022460
2008,1022461
2008,1022465
2008,1022478
2008,1022484
2008,1022485
2008,1022491
2008,1022493
2008,1022495
2008,1022502
2008,1022510
2008,1022511
2008,1022517
2008,1022526
2008,1022528
2008,1022535
2008,1022536
2008,1022537
2007,1022543
2008,1022544
2008,1022549
2008,1022550
2008,1022551
2008,1022554
2008,1022562
2008,1022569
2008,1022570
2008,1022572
2008,1022578
2008,1022586
2008,1022588
2008,1022589
2008,1022593
2008,1022596
2008,1022602
2008,1022608
2008,1022611
2008,1022613
2008,1022617
2008,1022620
2008,1022624
2008,1022627
2008,1022630
2008,1022631
2008,1022635
2008,1022636
2008,1022641
2008,1022657
2008,1022661
2008,1022663
2008,1022667
2008,1022686
2008,1022692
2008,1022693
2008,1022694
2008,1022699
2008,1022705
2008,1022707
2008,1022712
2003,288145
2008,1022713
2008,1022715
2008,1022726
2008,10219701
2000,1022986
2003,1023413
2008,1022728
2008,1022729
2008,1022747
2008,1022749
2008,1022753
2008,1022759
2008,1022764
2008,1022767
2008,1022773
2008,1022777
2008,1022779
2008,1022782
2008,1022786
2008,1022796
2008,1022818
2008,1022819
2008,1022827
2008,1022853
2008,1022865
2001,273797
2008,1022878
2008,1022888
2008,1022892
2008,1022893
2008,1022900
2008,1022927
2008,1022982
2008,1023013
2007,1023086
2008,1023106
2008,1023107
2007,1023149
2007,1023166
2008,1023215
2008,1023266
2008,1023298
2008,1023319
2007,1023577
2008,1023671
2008,1023986
2009,1022793
2009,1022804
2009,1022813
2009,1022820
2009,1022824
2009,1022829
2009,1022830
2009,1022831
2009,1022835
2009,1022836
2009,1022837
2009,1022839
2009,1022848
2009,1022849
2009,1022850
2009,1022852
2009,1022857
2009,1022860
2009,1022864
2009,1022873
2009,1022877
2009,1022879
2009,1022882
2009,1022883
2009,1022895
2009,1022906
2009,1022919
2009,1022924
2009,1022933
2009,1022934
2009,1022937
2009,1022947
2009,1022951
2009,1022962
2001,270562
2009,1022966
2009,1022967
2009,1022972
2009,1022975
2009,1022979
2009,1022980
2009,1022991
2009,1023000
2009,1023001
2009,1023006
2009,1023010
2009,1023015
2009,1023016
2009,1023024
2009,1023035
2009,1023036
2009,1023039
2009,1023042
2009,1023044
2009,1023061
2009,1023066
2009,1023068
2009,1023082
2009,1023098
2009,1023105
2009,1023109
2009,1023115
2009,1023123
2009,1023130
2009,1023133
2009,1023145
2009,1023152
2009,1023155
2009,1023156
2009,1023163
2009,1023171
2009,1023172
2009,1023178
2009,1023192
2009,1023197
2009,1023203
2009,1023214
2009,1023221
2009,1023222
2009,1023230
2009,1023232
2009,1023233
2009,1023245
2009,1023248
2009,1023251
2003,288264
2009,1023257
2009,1023262
2009,1023263
2009,1023264
2009,1023265
2009,1023285
2009,1023286
2009,1023289
2009,1023304
2009,1023306
2009,1023312
2009,1023314
2009,1023322
2009,1023326
2009,1023331
2009,1023335
2009,1023337
2009,1023340
2009,1023355
2009,1023356
2009,1023358
2009,1023362
2009,1030273
2009,1030275
2009,1023372
2009,1023378
2009,1023379
2009,1023384
2009,1023387
2009,1023389
2009,1023390
2009,1023393
2009,1023399
2009,1023407
2009,1023409
2009,1023411
2009,1023421
2009,1023425
2009,1023433
2009,1023436
2009,1023440
2009,1023445
2009,1023453
2009,1023461
2009,1023466
2009,1023467
2009,1023469
2009,1023470
2009,1023478
2009,1023482
2009,1023489
2009,1023496
2009,1023513
2009,1023516
2009,1023520
2009,1023525
2009,1023526
2009,1023527
2009,1023532
2009,1023534
2009,1023537
2009,1023541
2009,1023545
2009,1023556
2009,1023559
2009,1023562
2009,1023590
2009,1023598
2009,1023600
2009,1023609
2009,1023610
2009,1023612
2009,1023616
2009,1023620
2009,1023626
2009,1023631
2009,1023636
2009,1023642
2009,1023643
2009,1023648
2009,1023650
2009,1023651
2009,1023656
2009,1023662
2009,1023668
2009,1023677
2009,1023681
2009,1023682
2009,1023687
2003,288373
2009,1023688
2009,1023690
2009,1023691
2009,1023701
2009,1023704
2009,1023710
2009,1023713
2009,1023719
2009,1023720
2009,1023724
2009,1023727
2009,1023731
2009,1023733
2009,1023744
2009,1023752
2009,1023755
2009,1023760
2009,1023762
2009,1023777
2009,1023794
2009,1023798
2009,1023802
2009,1023803
2009,1023804
2009,1023805
