officer_id,allegation_id
4347,C243663
11872,C243664
28223,C243664
17666,C243664
4408,C243665
32124,C243665
27088,C243668
6396,C243669
10902,C243669
24094,C243671
28119,C243671
18814,C243672
7694,C243673
16848,C243676
3747,C243676
4844,C243677
9758,C243678
20391,C243680
14659,C243680
18051,C243680
10099,C243680
27330,C243681
31400,C243681
9430,C243684
28207,C243684
31774,C243685
10980,C243687
14382,C243689
9050,C243689
28317,C243690
17742,C243692
31599,C243693
20841,C243694
30114,C243695
908,C243695
591,C243697
17065,C243697
17176,C243697
16742,C243698
24379,C243698
27009,C243699
5158,C243699
29677,C243701
11721,C243703
4435,C243703
9713,C243706
2822,C243707
10504,C243708
19252,C243709
16068,C243710
6227,C243711
3383,C243712
19528,C243713
31915,C243713
23765,C243715
28277,C243716
15840,C243716
11762,C243716
30107,C243716
24612,C243718
22162,C243718
30675,C243719
17438,C243720
3280,C243721
29041,C243721
31036,C243722
6449,C243722
19220,C243722
22945,C243722
32397,C243722
15430,C243723
6288,C243724
11860,C243725
10116,C243727
5703,C243728
15038,C243729
10784,C243731
15647,C243734
7679,C243734
1511,C243735
24414,C243736
3498,C243737
6678,C243737
23765,C243738
23559,C243738
3618,C243739
5531,C243739
19857,C243740
17892,C243741
13948,C243742
31730,C243742
28105,C243743
19456,C243744
28484,C243744
21508,C243745
2508,C243746
10131,C243746
24727,C243746
911,C243747
24043,C243748
32464,C243748
27687,C243749
22934,C243749
29073,C243751
5313,C243751
22898,C243754
26124,C243755
11710,C243756
614,C243757
19685,C243758
11921,C243758
14865,C243758
15832,C243758
31042,C243759
26710,C243760
1910,C243760
26288,C243760
14965,C243760
32174,C243760
10141,C243761
23068,C243762
10338,C243762
632,C243763
28483,C243764
16392,C243765
24783,C243765
3791,C243768
2416,C243768
29474,C243769
10239,C243769
6261,C243772
4703,C243773
23827,C243774
15604,C243775
5052,C243778
29430,C243780
25438,C243780
1869,C243781
12101,C243783
22755,C243784
11394,C243784
4638,C243786
4286,C243786
9284,C243787
3618,C243788
16142,C243789
24037,C243790
2506,C243791
29355,C243792
1490,C243792
4530,C243793
24675,C243794
27132,C243795
10147,C243797
3337,C243797
29638,C243799
19344,C243801
15211,C243802
11872,C243805
17666,C243805
7674,C243806
18241,C243807
10602,C243807
10624,C243809
12612,C243810
29695,C243810
9050,C243811
29392,C243815
18695,C243815
17892,C243816
18295,C243817
7909,C243818
32091,C243820
17413,C243822
32174,C243822
23982,C243823
15059,C243824
26980,C243824
10782,C243827
3875,C243828
10170,C243828
15108,C243829
25297,C243830
16396,C243831
32322,C243831
21845,C243832
392,C243833
27209,C243836
18338,C243836
29470,C243837
19591,C243838
3361,C243838
14241,C243840
10890,C243840
31183,C243840
24711,C243841
7394,C243841
4420,C243841
6553,C243842
25575,C243842
16011,C243842
519,C243842
18709,C243845
2825,C243845
213,C243846
7368,C243847
31859,C243848
15108,C243849
14004,C243850
11329,C243851
1533,C243851
10116,C243852
66,C243853
25584,C243854
30558,C243854
21640,C243855
30639,C243856
1901,C243858
20688,C243859
10890,C243860
10695,C243862
23302,C243863
5626,C243864
11454,C243865
6587,C243866
24468,C243866
6509,C243868
26249,C243868
26776,C243869
30801,C243869
26882,C243870
10810,C243871
785,C243873
5125,C243873
16864,C243873
24622,C243873
13415,C243874
25851,C243875
15968,C243877
31826,C243877
24783,C243881
11169,C243882
4874,C243883
28593,C243883
3026,C243883
26927,C243884
4836,C243885
4807,C243885
24116,C243887
3196,C243889
17507,C243889
7356,C243893
28443,C243893
3089,C243893
16894,C243894
21837,C243895
30214,C243896
15723,C243897
13526,C243900
23072,C243901
4599,C243901
26821,C243902
15644,C243903
13524,C243906
11127,C243906
3137,C243907
21188,C243907
10792,C243908
20096,C243908
15920,C243909
1715,C243910
18985,C243911
3026,C243912
3618,C243915
5531,C243915
20147,C243917
18223,C243918
7435,C243918
29842,C243919
821,C243920
24521,C243921
17864,C243921
18500,C243922
26184,C243925
14461,C243925
19082,C243926
16271,C243926
22422,C243926
30263,C243926
3346,C243928
9460,C243930
13220,C243931
8965,C243932
16273,C243932
1924,C243932
4027,C243932
25720,C243933
1266,C243933
32174,C243933
1843,C243934
18096,C243934
854,C243934
2825,C243935
20822,C243937
2427,C243939
23595,C243941
19082,C243942
10902,C243942
16271,C243942
22403,C243942
27909,C243942
6228,C243942
12833,C243942
26096,C243942
1898,C243943
19504,C243944
2448,C243945
28229,C243945
13184,C243946
1800,C243949
12117,C243949
21265,C243949
26186,C243950
31300,C243952
28002,C243952
28530,C243952
31694,C243952
11768,C243953
2175,C243953
18944,C243953
11202,C243954
1843,C243957
9995,C243958
2111,C243960
19140,C243960
7497,C243961
13590,C243961
16229,C243961
5416,C243962
6509,C243963
19187,C243963
3444,C243964
13406,C243964
18180,C243964
6393,C243964
1655,C243966
28927,C243967
6301,C243967
13082,C243967
5722,C243967
10731,C243967
10293,C243968
4961,C243968
27930,C243968
14179,C243969
6512,C243969
13082,C243970
31438,C243970
31058,C243970
844,C243970
19484,C243970
15395,C243971
10624,C243971
4640,C243971
26505,C243971
362,C243972
27772,C243973
19935,C243973
9891,C243973
9109,C243974
4411,C243975
18994,C243975
2375,C243976
30210,C243977
790,C243978
11571,C243979
6189,C243979
25059,C243979
8533,C243980
5444,C243981
7339,C243981
15280,C243983
216,C243983
8655,C243984
8127,C243985
8154,C243985
22729,C243986
16807,C243986
23779,C243986
23220,C243986
889,C243988
27624,C243992
19871,C243992
28084,C243994
30539,C243995
13689,C243998
18059,C243998
15893,C243999
18453,C244003
7154,C244003
4286,C244004
14696,C244005
21212,C244006
17657,C244006
10098,C244008
28741,C244009
26692,C244009
30817,C244010
17397,C244010
23661,C244012
29991,C244013
7928,C244013
725,C244017
2600,C244018
14310,C244018
18891,C244018
28330,C244018
18382,C244018
16163,C244018
11252,C244018
6494,C244018
13042,C244018
5889,C244019
16184,C244022
10890,C244023
2931,C244023
229,C244024
21316,C244024
21086,C244025
28280,C244027
12431,C244027
20653,C244027
5444,C244027
5669,C244029
868,C244030
30817,C244032
32164,C244032
27192,C244033
2809,C244035
25514,C244036
588,C244036
22809,C244036
20828,C244037
8819,C244038
14294,C244038
13586,C244040
6778,C244040
11189,C244041
25062,C244041
24271,C244041
8681,C244041
15036,C244041
18748,C244043
6239,C244043
23760,C244045
9186,C244045
7071,C244045
24344,C244046
24416,C244046
5617,C244048
31737,C244050
3279,C244051
1559,C244052
32212,C244052
28736,C244053
13690,C244053
12390,C244054
2825,C244055
10500,C244056
13500,C244057
5689,C244058
19906,C244058
152,C244058
8621,C244059
2125,C244059
14002,C244059
27172,C244059
13391,C244060
28865,C244061
31677,C244061
21813,C244063
12612,C244065
11510,C244065
2693,C244066
2539,C244066
18074,C244066
1871,C244066
11231,C244066
8257,C244067
16126,C244069
6218,C244069
25720,C244069
18506,C244070
7888,C244070
21891,C244072
30274,C244073
20661,C244073
5743,C244074
32072,C244074
2054,C244075
2448,C244076
23026,C244077
15137,C244079
4514,C244081
10774,C244081
389,C244084
27270,C244085
21581,C244087
28130,C244087
4013,C244088
15022,C244088
10351,C244088
11586,C244088
28351,C244089
3443,C244090
28540,C244091
19538,C244093
1839,C244094
22732,C244095
5733,C244096
8900,C244096
14619,C244096
27445,C244097
16015,C244097
14524,C244097
19092,C244097
674,C244098
7712,C244098
13498,C244098
10488,C244098
27932,C244098
26781,C244098
4873,C244100
13776,C244102
28368,C244102
15944,C244102
22786,C244102
14107,C244103
31170,C244104
16391,C244104
17959,C244105
25580,C244105
844,C244106
19484,C244106
12195,C244106
2385,C244107
29810,C244107
22301,C244108
32022,C244109
3618,C244110
30474,C244110
20860,C244110
11394,C244110
14637,C244110
18375,C244110
30252,C244111
13158,C244112
8638,C244112
19484,C244113
32405,C244113
25651,C244114
24468,C244115
3498,C244116
11283,C244116
6678,C244116
13655,C244119
19547,C244121
19934,C244122
10547,C244122
19297,C244124
27935,C244126
15014,C244126
19591,C244126
3361,C244126
6102,C244127
4390,C244128
13670,C244128
20958,C244129
11190,C244130
17882,C244130
13453,C244131
28397,C244131
20713,C244133
25274,C244134
9466,C244136
12868,C244136
27828,C244137
12703,C244138
11184,C244139
30047,C244140
13732,C244141
22482,C244143
5291,C244143
2500,C244145
28204,C244146
8794,C244146
9081,C244147
19665,C244149
5829,C244149
23780,C244149
23559,C244149
19150,C244150
20713,C244151
30263,C244152
25882,C244152
13446,C244153
22301,C244154
22895,C244155
25766,C244156
1800,C244157
9254,C244157
2917,C244157
17864,C244157
28514,C244157
31823,C244157
2995,C244158
22749,C244162
25952,C244163
28159,C244163
29042,C244165
5545,C244165
12263,C244166
31563,C244169
6164,C244169
20925,C244173
21773,C244174
5259,C244176
1681,C244178
18334,C244178
24128,C244179
16005,C244182
13958,C244182
13690,C244182
9030,C244183
9478,C244184
31912,C244184
20061,C244186
11351,C244186
21145,C244189
10871,C244190
30908,C244190
6063,C244191
14557,C244192
7791,C244192
21869,C244193
18300,C244193
24864,C244193
8421,C244194
1160,C244194
5908,C244195
24194,C244195
25521,C244195
11156,C244195
30023,C244196
29723,C244196
1610,C244197
23906,C244199
12634,C244200
12514,C244201
27940,C244202
1467,C244203
31020,C244205
30840,C244205
850,C244206
19254,C244207
11414,C244208
20609,C244210
32405,C244210
27874,C244212
3463,C244214
22613,C244215
31110,C244216
23166,C244216
6557,C244217
24656,C244217
27506,C244218
6222,C244218
24195,C244219
18340,C244219
4146,C244220
27161,C244220
31835,C244220
28970,C244221
27935,C244221
15014,C244221
19591,C244221
3361,C244221
14004,C244224
4429,C244225
13461,C244225
2008,C244226
7262,C244227
30539,C244229
23033,C244230
4137,C244230
5052,C244231
7257,C244232
23760,C244234
31837,C244234
30109,C244235
5705,C244236
25542,C244238
30417,C244238
21813,C244238
13905,C244238
6276,C244239
1594,C244242
7943,C244242
9989,C244242
25759,C244242
27837,C244242
23835,C244242
10739,C244243
10915,C244245
461,C244245
8362,C244245
32225,C244246
22134,C244247
21968,C244247
20349,C244248
25373,C244249
27506,C244250
6222,C244250
30361,C244251
24017,C244252
21320,C244252
12492,C244254
30682,C244254
19547,C244255
10235,C244255
12261,C244258
7708,C244259
4831,C244260
3690,C244261
29428,C244261
18213,C244262
21968,C244262
14638,C244262
32280,C244262
3052,C244263
8143,C244263
27806,C244264
12978,C244268
31833,C244268
5568,C244269
20651,C244269
6276,C244269
11999,C244270
26772,C244272
3439,C244273
22613,C244274
8939,C244275
16964,C244277
3863,C244277
2353,C244279
15750,C244279
7095,C244280
25971,C244282
30106,C244282
28082,C244283
30939,C244283
133,C244284
16163,C244286
3083,C244286
6189,C244287
12542,C244287
25059,C244287
22174,C244289
30104,C244289
6684,C244290
4166,C244291
8533,C244291
24996,C244292
319,C244293
18425,C244293
11129,C244294
4638,C244294
16735,C244295
6276,C244296
8431,C244299
9478,C244300
31912,C244300
8252,C244301
17390,C244301
27647,C244301
4795,C244302
29841,C244302
25404,C244303
14696,C244303
23643,C244304
8137,C244304
21457,C244305
11413,C244307
5520,C244308
21885,C244308
19760,C244312
15137,C244313
20769,C244313
25124,C244314
29925,C244315
30935,C244316
30979,C244316
6605,C244317
20220,C244318
31052,C244318
2400,C244318
27274,C244318
3520,C244319
2015,C244320
30543,C244320
9490,C244320
32423,C244321
8062,C244322
31106,C244323
16380,C244323
29043,C244324
26467,C244325
26120,C244325
15456,C244325
22081,C244325
14801,C244326
27907,C244329
11394,C244329
27740,C244330
30737,C244330
30268,C244332
32061,C244332
13524,C244334
14826,C244334
9016,C244334
4068,C244334
26772,C244334
27163,C244334
20978,C244335
31444,C244335
17971,C244336
6933,C244337
10967,C244338
18688,C244339
29374,C244339
15455,C244339
31558,C244340
14418,C244340
7226,C244341
18063,C244342
10698,C244343
5905,C244344
5231,C244346
32328,C244346
21407,C244347
22690,C244348
8488,C244348
27001,C244350
3912,C244350
10435,C244351
1662,C244351
790,C244353
17255,C244355
21360,C244356
15280,C244357
21530,C244358
32047,C244358
21186,C244359
3181,C244360
13083,C244361
26725,C244363
2818,C244364
24783,C244364
13870,C244364
28212,C244364
8314,C244365
5568,C244366
6276,C244366
5888,C244367
24239,C244368
9677,C244368
30842,C244369
22099,C244371
24689,C244371
3184,C244372
24562,C244373
17285,C244374
17397,C244374
10782,C244375
11537,C244376
13612,C244376
29821,C244378
19547,C244380
10235,C244380
31079,C244380
10068,C244381
12514,C244382
14912,C244383
22622,C244383
14455,C244383
18276,C244386
16894,C244388
15750,C244389
26124,C244389
21816,C244390
10823,C244390
29672,C244390
13095,C244391
8154,C244391
6469,C244392
6468,C244392
5410,C244392
23278,C244395
17312,C244396
11163,C244397
19934,C244399
9295,C244402
24817,C244402
25373,C244402
32091,C244402
15709,C244405
306,C244405
6911,C244406
10531,C244406
16840,C244406
1533,C244407
10239,C244408
1927,C244408
790,C244409
15143,C244410
14922,C244412
31183,C244413
376,C244415
1345,C244416
22170,C244419
29564,C244419
25564,C244420
10243,C244421
24079,C244421
21171,C244423
15609,C244423
30390,C244423
14937,C244427
30890,C244431
3789,C244431
3123,C244431
12360,C244431
22822,C244432
7680,C244432
11736,C244432
3618,C244434
28886,C244434
17322,C244435
23457,C244435
29695,C244435
17349,C244435
1414,C244436
28308,C244436
16365,C244437
25373,C244437
25364,C244437
22786,C244438
12011,C244439
6944,C244440
6852,C244441
31954,C244441
27112,C244443
19934,C244444
25031,C244444
25251,C244445
31172,C244445
26124,C244446
21546,C244447
23091,C244447
7308,C244448
4961,C244448
13005,C244448
31955,C244448
14218,C244450
10951,C244451
9648,C244454
28082,C244456
10583,C244456
17864,C244457
24346,C244458
26028,C244458
15403,C244458
30541,C244458
25508,C244458
5195,C244459
958,C244460
13946,C244460
18105,C244461
10007,C244463
11465,C244463
952,C244466
17041,C244468
20837,C244469
5880,C244472
21041,C244472
13803,C244474
1938,C244476
25089,C244476
14070,C244476
2350,C244476
30399,C244476
22172,C244478
15280,C244478
19389,C244479
19963,C244479
26150,C244480
18274,C244480
910,C244481
27694,C244481
18783,C244482
243,C244482
10811,C244483
1533,C244484
18975,C244484
26856,C244485
8254,C244487
7414,C244487
2605,C244488
27737,C244490
20388,C244490
6894,C244490
21712,C244491
23246,C244491
12617,C244491
10792,C244492
31121,C244492
19709,C244492
26805,C244493
22726,C244496
11986,C244499
30426,C244500
13137,C244501
22266,C244502
21145,C244503
8071,C244504
5069,C244505
28656,C244506
725,C244508
32221,C244508
17840,C244509
22875,C244510
31083,C244510
715,C244510
11414,C244512
8850,C244513
18254,C244514
8507,C244514
7039,C244516
14856,C244516
31154,C244517
8426,C244518
30022,C244518
27023,C244518
22020,C244519
17555,C244519
24488,C244522
13689,C244523
22767,C244526
10245,C244527
15879,C244527
14789,C244528
5865,C244529
10145,C244530
9758,C244530
8862,C244531
13361,C244532
2820,C244533
1509,C244533
27807,C244533
32005,C244533
32346,C244533
17783,C244535
9297,C244535
6553,C244535
25575,C244535
9527,C244535
519,C244535
8883,C244535
32393,C244535
22280,C244537
16214,C244537
19504,C244538
19254,C244540
17595,C244540
22488,C244541
19813,C244541
19019,C244542
2400,C244543
15354,C244543
3897,C244543
10482,C244544
2433,C244544
3663,C244544
8138,C244544
16335,C244544
17181,C244545
27601,C244546
30639,C244548
6607,C244549
10293,C244550
19349,C244550
15465,C244550
6007,C244551
6845,C244554
15500,C244555
2528,C244556
10405,C244557
19313,C244559
7725,C244559
3896,C244560
1547,C244560
2117,C244561
19510,C244561
2671,C244561
32206,C244561
15133,C244562
30302,C244562
30967,C244563
22422,C244565
16068,C244565
8731,C244566
6876,C244566
12954,C244566
15435,C244566
6149,C244567
16613,C244567
10812,C244568
29506,C244569
21076,C244569
21009,C244569
14390,C244569
4027,C244569
9232,C244570
30417,C244571
15137,C244572
6587,C244573
16124,C244573
12538,C244574
1533,C244576
3780,C244576
21318,C244578
25827,C244578
27995,C244578
20809,C244578
20792,C244578
17620,C244578
29255,C244581
24414,C244581
19940,C244581
30737,C244582
30862,C244583
889,C244583
28411,C244583
16214,C244584
21286,C244584
21876,C244586
750,C244586
17938,C244588
26267,C244589
12626,C244589
10542,C244589
7982,C244589
21468,C244589
9636,C244589
21150,C244589
5739,C244590
16877,C244590
417,C244592
28103,C244592
14455,C244593
8560,C244594
30581,C244594
11150,C244595
5279,C244597
31631,C244598
13452,C244599
5075,C244600
27434,C244601
3303,C244602
15014,C244603
13690,C244603
2096,C244604
18435,C244605
27378,C244606
9629,C244606
25317,C244606
10363,C244607
10784,C244609
6797,C244609
31333,C244611
26793,C244611
6977,C244612
17041,C244612
30634,C244612
4142,C244614
3573,C244614
13377,C244615
28716,C244616
31559,C244618
944,C244618
24846,C244618
5414,C244618
20100,C244619
25878,C244619
30111,C244620
7708,C244621
7781,C244622
17024,C244623
23289,C244623
592,C244624
3445,C244625
12635,C244626
9232,C244627
14743,C244632
11078,C244632
26240,C244632
24347,C244632
29474,C244632
26349,C244632
2375,C244632
13821,C244633
26858,C244633
1598,C244633
11980,C244633
3842,C244635
20657,C244636
29441,C244636
29322,C244637
17447,C244637
20855,C244637
11876,C244637
3709,C244637
32418,C244637
24952,C244638
11999,C244639
4884,C244639
31141,C244640
2728,C244641
19448,C244641
12617,C244643
15891,C244644
17489,C244645
25916,C244647
30646,C244647
4646,C244647
16497,C244648
20661,C244649
22618,C244649
10116,C244651
25164,C244653
9429,C244653
2788,C244654
15228,C244655
812,C244655
32528,C244656
13876,C244657
22393,C244657
24189,C244658
13468,C244658
1531,C244658
9105,C244659
16673,C244660
5444,C244661
7044,C244662
26698,C244664
26186,C244666
3746,C244667
17061,C244669
4873,C244669
889,C244670
257,C244671
15171,C244672
23267,C244674
24097,C244674
12299,C244675
9930,C244675
29162,C244676
28649,C244678
4125,C244680
27700,C244681
17774,C244682
3927,C244683
32142,C244683
9245,C244684
21489,C244686
3488,C244686
24264,C244687
26798,C244690
