allegation_id,officer_id
271017,16731
271018,12313
271019,29470
271020,19597
271020,22803
271021,8537
271021,2209
271021,18161
271022,27338
271022,11666
271023,27114
271025,15886
271025,29423
271027,9953
271027,32089
271028,14139
271029,10436
271029,28378
271030,27053
271030,27913
271030,29850
271031,26951
271032,2106
271034,25333
271037,2720
271038,3007
271038,18728
271038,5913
271038,13583
271039,1559
271039,13250
271039,12146
271039,7236
271040,17397
271040,4137
271040,14545
271040,17542
271040,23732
271040,3196
271040,17285
271040,31896
271040,10962
271042,10630
271042,20154
271043,17911
271043,31073
271047,3821
271048,8851
271048,26943
271048,863
271048,7376
271049,10817
271055,61
271055,19340
271056,16980
271057,364
271058,29676
271058,11115
271058,31183
271059,3454
271059,25077
271059,8562
271059,12383
271059,18076
271061,31274
271062,14735
271063,15416
271063,19338
271064,18148
271065,5701
271066,17523
271067,20115
271069,32083
271072,3331
271072,11408
271074,29841
271075,5350
271076,11763
271076,22306
271077,22471
271077,7953
271078,5947
293963,23339
271079,5485
271079,28609
271079,1043
271079,18356
271081,26792
271082,16322
271083,17372
271085,28351
271085,17382
271087,19043
271087,18318
271088,20950
271088,3157
271088,9509
271088,18022
271088,233
271089,21837
271091,17425
271091,20487
271092,20757
271093,28249
271314,886
271094,7694
271096,23205
271100,4075
271102,270
271103,22423
271104,5908
271104,5161
271105,1785
271108,849
271109,12433
271111,29831
271113,9519
271113,8274
271114,28869
271116,4390
271117,3584
271117,2334
271118,28187
271118,28783
271119,9821
271119,31468
271121,4794
271121,300
271124,8533
271125,3577
271125,16391
271126,30817
271126,32107
271127,23761
271128,8850
271129,12961
271130,465
271133,536
271135,4007
271135,32255
271136,10517
271138,22475
271139,29445
271143,30463
271143,25882
271144,14712
271144,32366
271146,18518
271147,17438
271149,351
271150,32241
271150,21774
271151,29966
271152,2096
271155,21328
271155,11426
271155,65
271156,22225
271156,27262
271158,29662
271158,24103
271160,19509
271160,30949
271161,8472
271161,23281
271162,15199
271162,6209
271163,5491
271163,16513
271164,3472
271164,20828
271166,10977
271166,15604
271167,13162
271167,11436
271167,31631
271168,9292
271169,30769
271171,2015
271171,31961
271568,2659
271172,9577
271174,5884
271175,21441
271175,20890
271176,21260
271176,21050
271177,23357
271178,243
271180,31896
271181,23183
271182,14098
271183,19407
271183,12084
271183,20987
271183,8526
271184,17114
271185,17540
271186,22174
271187,24154
271188,26120
271188,31859
271190,23594
271191,1901
271192,364
271192,11194
271192,9648
271193,28167
271197,15834
271198,31462
271199,30904
271199,13526
271202,31333
271203,13629
271204,5585
271204,6229
271205,7958
271207,17456
271208,4060
271208,25699
271208,24177
271208,626
271211,18823
271213,29687
271213,1625
271214,32166
271214,12478
271216,9238
271217,17358
271217,25700
271218,21043
271218,4042
271218,31718
271219,7139
271219,5048
271221,17677
271222,2850
271223,8772
271224,30849
271225,13137
271226,29559
271227,21095
271229,13753
271229,961
271230,29372
271231,28540
271232,30063
271234,29723
271234,31578
271235,17506
271235,20114
271236,10565
271236,11558
271237,6734
271240,31087
271240,24344
271244,5947
271245,26691
271246,4887
271246,7223
271247,8138
271248,10183
271248,16462
271248,426
271248,26181
271250,28411
271250,15237
271250,13777
271250,15956
271250,2671
271250,2957
271250,12313
271251,27412
271253,2979
271253,24301
271253,28210
271253,30493
271253,15324
271257,28003
271259,21632
271260,28378
271262,9292
271263,27860
271264,5638
271265,1288
271265,15255
271266,27270
271266,21309
271267,15926
271267,8156
271268,20653
271268,11305
271272,27860
271273,29831
271273,24431
271274,1127
271274,11244
271275,13796
271276,23280
271277,19384
271278,29612
271281,1631
271282,12623
271284,31887
271284,17369
271287,6852
271288,23860
271289,26187
271290,9908
271290,16040
271291,23783
271295,27019
271295,32352
271296,16380
271299,9062
271300,28540
271301,3724
271301,27423
271301,6957
271302,25494
271302,715
271306,22475
271307,19217
271307,32119
271307,22729
271308,14269
271308,8138
271308,27480
271308,3712
271309,30055
271310,8519
271310,29114
271312,15897
271315,23709
271317,31843
271318,13999
271318,18047
271319,2691
271320,30425
271320,32321
271321,18455
271322,25164
271322,10322
271323,15379
271323,15435
271324,8274
271324,15014
271324,3463
271324,6558
271326,5125
271326,8432
271328,5090
271329,15231
271329,7864
271329,2560
271330,11436
271330,31909
271332,9292
271332,26034
271333,1007
271333,18446
271334,20905
271335,18092
271335,1094
271337,29072
271337,29209
271338,20374
271338,22224
271339,11751
271340,9027
271340,9549
271340,1739
271340,516
271341,1786
271342,22407
271342,15371
271342,13000
271342,3254
271343,29246
271344,17378
271344,13636
271345,32066
271347,14643
271348,22734
271349,18091
271349,2508
271350,28029
271351,3394
271351,10851
271355,30386
271355,17678
271357,11573
271358,14452
271359,2848
271359,2676
271361,10043
271363,18271
271363,14557
271363,29741
271364,4807
271365,910
271366,1658
271368,26675
271368,21974
271368,18985
271368,2386
271369,31512
271370,30206
271372,23302
271373,26531
271376,24824
271377,8071
271380,23168
271382,21647
271384,29557
271384,23439
271384,1927
271384,10239
271384,1677
271384,29452
271384,22692
271384,25844
271384,32200
271385,28430
271386,12259
271387,4758
271388,11904
271389,6955
271389,25521
271390,9454
271391,2208
271392,25223
271392,14123
271393,32420
271393,32213
271393,32016
271393,32366
271394,32060
271395,13166
271396,12759
271397,19934
271397,200
271397,18823
271398,13207
271398,10694
271399,27482
271403,1950
271405,25965
271405,28188
271406,12395
271410,20584
271411,12159
271411,32193
271413,28656
271413,23783
271414,22463
271416,28456
271416,26652
271417,15157
271421,32041
271421,5193
271424,15200
271425,28633
271425,5388
271425,31837
271426,29247
271426,17756
271428,6347
271429,23841
271429,12383
271430,26362
271431,24766
271432,9138
271432,31629
271434,14035
271436,30505
271438,30774
271438,7386
271439,6637
271439,17825
271440,5205
271440,4816
271442,12478
271443,7010
271444,9041
271445,7025
271446,12390
271447,6712
271448,23179
271449,6221
271450,17015
271451,2998
271451,18695
271452,6506
271453,29509
271455,32268
271455,31957
271455,27873
271455,9522
271456,27915
271456,8981
271457,20719
271458,364
271464,9165
271464,31987
271465,30817
271466,32016
271466,32366
271468,6173
271468,13345
271471,5822
271471,12458
271472,7264
271472,27921
271473,3314
271473,7199
271473,422
271473,12147
271474,11209
271475,23835
271476,26034
271477,12104
271477,15769
271478,18488
271478,23569
271481,7453
271483,8164
271484,10609
271484,23690
271484,12982
271485,30167
271486,9677
271486,22231
271486,28729
271486,31134
271486,15211
271486,31789
271486,28298
271487,12038
271488,24301
271488,21093
271489,19108
271489,9939
271490,21197
271491,17339
271491,32401
271491,26678
271493,3767
271494,32384
271494,25962
271495,10890
271497,9017
271499,30054
271499,16071
271499,22200
271502,17694
271502,19637
271505,9796
271505,3808
271507,28707
271508,10609
271508,12982
271510,15231
271510,7864
271511,6335
271511,28214
271511,5277
271511,26868
271511,23545
271511,29048
271511,2654
271511,31275
271513,31940
271513,29672
271513,31955
271513,20769
271515,16998
271516,3314
271516,7199
271517,5214
271517,31180
271519,6754
271520,21024
271521,29940
271521,25039
271522,9583
271523,32230
271524,27408
271524,27858
271525,18375
271526,13526
271527,19854
271528,13500
271528,30295
271531,5759
271534,1044
271534,4213
271536,1950
271536,10553
271537,32346
271537,7046
271537,1598
271537,19364
271537,31845
271538,15936
271540,9441
271542,8479
271543,5875
271543,23945
271545,22463
271546,13596
271546,11462
271547,4007
271547,32255
271548,20154
271549,28690
271550,31612
271551,4591
271553,9807
271553,14187
271556,18457
271557,26640
271558,5193
271558,21287
271560,8233
271562,17738
271562,19985
271562,1147
271562,156
271563,28860
271563,13419
271563,6806
271564,5653
271565,20292
271566,13309
271567,2556
271568,21197
271569,22614
271570,30425
271572,24891
271572,4226
271573,27318
271575,12415
271576,8524
271578,31274
271579,30388
271580,21303
271580,13170
271581,26577
271581,20890
271582,32089
271583,15589
271584,9725
271586,17687
271588,2383
271589,26933
271591,20348
271593,11111
271595,20767
271595,11380
271597,22022
271598,17843
271599,26388
271604,17213
271605,15936
271607,32300
271607,19664
271608,3047
271608,13767
271610,11999
271610,30386
271611,1277
271612,9998
271614,29497
271615,32429
271615,5132
271616,12065
271616,26531
271617,28203
271619,6221
271619,31216
271619,31386
271619,16188
271619,4264
271621,12763
271622,14097
271623,32244
271623,31346
271623,26796
271623,5456
271627,17358
271628,20325
271629,4263
271630,15957
271630,30529
271630,7899
271630,13395
271630,2453
271630,18286
271632,22333
271633,17540
271633,26446
271635,10059
271637,9558
271638,32405
271639,7915
271639,16174
271639,2129
271639,12275
271640,29557
271640,1927
271640,1677
271640,12261
271640,29509
271640,5265
271641,13473
271641,29804
271642,32254
271643,1610
271644,23709
271644,29824
271645,31423
271645,20928
271645,23424
271647,18261
271648,23667
271650,30459
271651,11667
271654,31940
271654,31955
271654,20769
271654,27270
271655,23026
271658,13650
271658,22828
271659,31837
271660,27829
271661,118
271662,19520
271662,27807
271663,23301
271664,889
271664,4390
271664,461
271664,31554
271664,15655
271665,5231
271666,32236
271666,4254
271667,29687
271668,30888
271670,2384
271670,2101
271671,8046
271672,32032
271673,28279
271673,13623
271674,25583
271674,18812
271674,4631
271674,15960
271674,3878
271675,6986
271677,25963
271679,10435
271679,8386
271679,9088
271679,10442
271681,30607
271681,30831
271682,16578
271683,243
271684,26813
271685,2709
271687,5189
271688,10135
271690,10435
271690,8386
271690,9088
271690,10442
271691,13872
271692,8658
271694,25963
271695,25799
271696,4807
271697,22022
271698,31852
271698,3199
271699,8578
271700,24227
271701,17556
271701,24030
271702,10630
271703,17523
271704,3487
271704,6834
271705,27339
271706,10996
271706,20115
271706,31349
271707,1063
271707,7723
271708,10663
271708,13788
271708,15935
271709,31068
271710,5813
271710,441
271711,6204
271712,15231
271712,7864
271713,16447
271714,27426
271714,9773
271714,8118
271714,11769
271714,28152
271715,16285
271715,16612
271718,13788
271718,8658
271719,4481
271719,14086
271720,31436
271720,24175
271721,1440
271722,21352
271723,10501
271723,2935
271724,2409
271725,13604
271727,170
271729,913
271729,17382
271730,619
271731,10239
271731,22692
271732,385
271734,3007
271734,18728
271735,14712
271735,25173
271735,32420
271735,24813
271736,9760
271737,14643
271739,15354
271739,2400
271740,9056
271741,12109
271742,639
271743,30909
271744,27731
271744,1440
271746,4523
271746,31001
271747,15813
271747,12195
271748,31422
271752,7768
271753,20248
271755,19474
271755,20688
271755,4927
271755,13039
271756,3445
271757,28805
271759,26852
271762,26249
271764,16381
271765,4807
271766,17086
271766,20105
271767,18206
271767,18205
271768,28707
271768,2210
271770,25338
271771,3445
271771,7532
271772,385
271773,32056
271775,30744
271776,2725
271776,21615
271777,7024
271778,20817
271778,12213
271778,26262
271779,32264
271779,12251
271782,16527
271782,14097
271783,17110
271785,422
271786,31346
271786,5456
271787,20402
271788,5038
271790,18137
271791,24790
271791,19406
271791,21523
271791,32275
271791,32034
271791,32284
271791,9559
271793,26683
271795,6582
271795,1172
271796,28277
271796,26691
271798,2356
271799,12256
271800,30820
271801,17143
271801,9115
271802,16999
271803,6929
271804,28378
271805,6294
271805,6346
271806,7164
271806,14570
271807,30412
271808,4844
271809,25918
271809,29893
271811,17605
271814,725
271814,32221
271815,15097
271816,1360
271817,17083
271817,21118
271818,26280
271819,2453
271821,9707
271821,26652
271822,19905
271822,5782
271822,18069
271822,241
271822,200
271822,28412
271823,29894
271823,24511
271823,22279
271823,16943
271824,31827
271825,306
271825,338
271827,8729
271828,14869
271830,8375
271830,8706
271830,21468
271830,8374
271830,19220
271831,5437
271833,11762
271833,10428
271834,28000
271835,31878
271835,27935
271837,20540
271838,22828
271841,32032
271843,17372
271844,15083
271845,20661
271846,8769
271847,32133
271847,19227
271849,27339
271850,21260
271850,13876
271851,19760
271852,4408
271855,4807
271856,10851
271857,31973
271858,15769
271860,17341
271860,19786
271861,7978
271863,31392
271864,2015
271865,23793
271865,7972
271869,11728
271870,3355
271871,29420
271873,24790
271873,19406
271873,32275
271873,32034
271874,17542
271874,31896
271875,3464
271876,3882
271876,6009
271876,25127
271877,5684
271877,29268
271879,25654
271881,30109
271882,23534
271884,26611
271885,20449
271886,24200
271887,29143
271887,1344
271887,7899
271887,2453
271888,2958
271889,13420
271889,16089
271889,32237
271889,23244
271889,31841
271890,12617
271891,11980
271891,20207
271892,21264
271892,15644
271892,1056
271892,27086
271892,12816
271892,2117
271892,13828
271894,27548
271896,20713
271897,20837
271897,531
271899,21836
271900,235
271902,24355
271903,7001
271905,31899
271905,12308
271905,9081
271906,31899
271906,9081
271908,29197
271908,7072
271912,10808
271913,22845
271913,31473
271915,6211
271915,2734
271915,22189
271916,30681
271916,18882
271917,11648
271917,17994
271917,18909
271918,9559
271919,23011
271921,3053
271921,4987
271922,29148
271923,16617
271924,27001
271924,31119
271924,18226
271927,24578
271927,22848
271928,9500
271929,29874
271930,13781
271930,32336
271932,19163
271932,21013
271933,1440
271936,19520
271936,27807
271937,30989
271938,19308
271939,17110
271941,12238
271942,12868
271943,25405
271944,5324
271946,13420
271946,30593
271946,23244
271947,11999
271948,7339
271948,16112
271948,5444
271949,30063
271952,25144
271953,14086
271954,10436
271954,28378
271955,21196
271955,31604
271955,17979
271955,13655
271955,20972
271957,24556
271960,3133
271960,14241
271962,11594
271963,14035
271963,1303
271966,26812
271966,19227
271966,13576
271967,8453
271967,17447
271968,31874
271968,12009
271968,13711
271969,385
271969,27717
271970,10663
271970,13788
271970,15935
271971,23265
271972,31831
271972,17530
271972,10696
271972,8762
271972,1628
271974,3454
271974,18076
271975,20795
271976,22464
271979,1873
271979,25108
271981,28782
271981,8407
271982,7285
271983,20385
271983,19194
271984,27687
271984,30122
271984,22227
271984,8628
271984,10700
271984,19867
271985,22486
271985,13472
271985,1662
271986,18191
271987,25355
271987,23208
271988,800
271988,25416
271989,15280
271989,21852
271989,30022
271990,24414
271992,17221
271994,20220
271994,5252
271995,20171
271996,5284
271996,15769
271997,15081
271998,5739
271998,10436
271998,28378
271998,17816
271998,29033
272000,5956
272000,27063
272001,15243
272002,223
272003,10337
272004,23850
272006,31291
272007,19259
272008,28345
272011,10774
272012,26194
272014,2114
272014,6334
272014,1596
272014,28997
272015,29804
272016,1527
272016,21009
272017,17201
272017,19110
272018,31233
272019,13398
272019,6211
272019,22189
272021,23841
272021,12383
272023,15723
272024,25252
272024,11616
272026,9707
272026,9764
272026,10297
272026,26652
272028,20813
272029,10808
272029,4233
272031,15230
272031,29381
272031,20220
272031,20542
272033,25124
272036,12379
272036,9648
